geolocation_city,latitudeVille,longitudeVille,Etat
trombas,-13.51023766630793,-48.74303416095663,Goiás
trombudo central,-27.304425502499527,-49.79617447830576,Santa Catarina
três arroios,-27.49758811284589,-52.15469872473078,Rio Grande do Sul
três barras,-26.114388661992802,-50.31110975812462,Santa Catarina
três barras do paraná,-25.422461824714492,-53.18555910244216,Paraná
três cachoeiras,-29.45509516529458,-49.924025363269386,Rio Grande do Sul
três corações,-21.693771293511222,-45.2598850598662,Minas Gerais
três coroas,-29.51290672165692,-50.780205427734636,Rio Grande do Sul
três de maio,-27.777939690083766,-54.23377031286423,Rio Grande do Sul
três fronteiras,-20.23660493686434,-50.89058898338614,São Paulo
três lagoas,-20.791330985585866,-51.70587115742982,Mato Grosso do Sul
três marias,-18.208293482958652,-45.22926768041784,Minas Gerais
três palmeiras,-27.614182979735755,-52.84377790003709,Rio Grande do Sul
três passos,-27.452946244993527,-53.93542361028891,Rio Grande do Sul
três pontas,-21.37004004471179,-45.51181735845229,Minas Gerais
três ranchos,-18.367681332036156,-47.7791450455889,Goiás
três rios,-22.111496409503854,-43.203115037547626,Rio de Janeiro
tubarao,-28.4806823812006,-49.0106209686964,Santa Catarina
tubarão,-28.481660844757467,-49.00941630719986,Santa Catarina
tucano,-10.97140916496573,-38.78911947547774,Bahia
tucuma,-6.753017179146281,-51.15804061069732,Pará
tucumã,-6.753818785362524,-51.151498510575685,Pará
tucunduva,-27.658117161017184,-54.439811673457235,Rio Grande do Sul
tucurui,-3.7837368689998017,-49.67363871305494,Pará
tucuruí,-3.7832011517697963,-49.674583932179004,Pará
tufilandia,-3.702622499999999,-45.50968125,Maranhão
tufilândia,-3.702622499999999,-45.50968125,Maranhão
tuiuti,-29.203975190503694,-51.53130455480548,Rio Grande do Sul
tuiuti,-22.81419262248133,-46.694854175806704,São Paulo
tumiritinga,-19.004845545846045,-41.65183983345179,Minas Gerais
tunapolis,-26.971155033572952,-53.63871810527339,Santa Catarina
tunas,-29.103118018210118,-52.95687635628226,Rio Grande do Sul
tunas do parana,-24.972125749188116,-49.06075098635211,Paraná
tunas do paraná,-24.976124901761168,-49.08549609823882,Paraná
tuneiras do oeste,-23.86598907595924,-52.873878478923835,Paraná
tuntum,-5.26086512063768,-44.64417497261223,Maranhão
tunápolis,-26.972476141737022,-53.64112097053665,Santa Catarina
tupa,-21.93295130907142,-50.513197169388555,São Paulo
tupaciguara,-18.597147554238763,-48.6971808575529,Minas Gerais
tupanatinga,-8.751434755093086,-37.340716045548696,Pernambuco
tupanci do sul,-27.922620167073234,-51.538729248654676,Rio Grande do Sul
tupancireta,-29.081143798094043,-53.83681422264831,Rio Grande do Sul
tupanciretã,-29.082340523203264,-53.83842231505268,Rio Grande do Sul
tupandi,-29.485468018400336,-51.417270290102365,Rio Grande do Sul
tuparece,-19.89323733483254,-43.9863046834627,Minas Gerais
tuparendi,-27.75049699992845,-54.489863029042446,Rio Grande do Sul
tuparetama,-7.605668098999786,-37.31458241152749,Pernambuco
tupassi,-24.60063867860598,-53.5111223939585,Paraná
tupi paulista,-21.385866861981842,-51.573633973535856,São Paulo
tupirama,-8.971529405501059,-48.18826093108422,Tocantins
tupã,-21.933570027075756,-50.51116921027672,São Paulo
tupãssi,-24.595304815515433,-53.50319842746255,Paraná
turiacu,-1.666893645352837,-45.36835053697438,Maranhão
turiaçu,-1.6655926400180447,-45.38379415879141,Maranhão
turilandia,-2.225803553395059,-45.306781192266804,Maranhão
turiuba,-20.9496060899824,-50.10705383535377,São Paulo
turiúba,-20.951425087825157,-50.10711261371669,São Paulo
turmalina,-20.053648674765086,-50.47591844483859,São Paulo
turmalina,-17.29974988504652,-42.732410207394864,Minas Gerais
turucu,-31.413577374790226,-52.171431961325254,Rio Grande do Sul
tururu,-3.598104898072363,-39.436146686739036,Ceará
turuçu,-31.41513088047456,-52.17211852289076,Rio Grande do Sul
turvania,-16.608937369210466,-50.13409465060814,Goiás
turvelandia,-17.852077035406076,-50.30581292967396,Goiás
turvelândia,-17.85348871872627,-50.30565961177566,Goiás
turvo,-25.037353612646353,-51.52809077821225,Paraná
turvo,-28.92743930778339,-49.678637751499615,Santa Catarina
turvolandia,-21.87545216295522,-45.78894410997972,Minas Gerais
turvolândia,-21.876237736927752,-45.787332098600494,Minas Gerais
tutoia,-2.772390188334048,-42.277397452381024,Maranhão
tutóia,-2.7615056375495173,-42.27554385815211,Maranhão
uaua,-9.842144805488,-39.4792119374142,Bahia
uauá,-9.838641010589473,-39.47893607685702,Bahia
uba,-21.113979078613283,-42.94508443159539,Minas Gerais
ubai,-16.289592953885904,-44.78243517199099,Minas Gerais
ubaira,-13.267826870845592,-39.66314804257404,Bahia
ubaitaba,-14.311605507801541,-39.31843790091815,Bahia
ubajara,-3.849478645520175,-40.917844885369476,Ceará
ubaporanga,-19.634172866387658,-42.10349378869624,Minas Gerais
ubarana,-21.16382607903706,-49.71722478973395,São Paulo
ubata,-14.213621128438902,-39.522980321603505,Bahia
ubatuba,-23.45292929995693,-45.0932194085285,São Paulo
ubatã,-14.213643145857063,-39.52283780143536,Bahia
ubauna,-24.09037503784736,-54.25582528430819,Paraná
ubaí,-16.29098160635215,-44.78443317355196,Minas Gerais
ubaíra,-13.262631430282966,-39.686746788131046,Bahia
uberaba,-19.752823866371905,-47.935837449992846,Minas Gerais
uberlandia,-18.918531827023873,-48.27499733339019,Minas Gerais
uberlândia,-18.920898952235028,-48.274064783217966,Minas Gerais
ubiraita,-12.59372096891573,-41.01442317096993,Bahia
ubirajara,-22.527613435195004,-49.6617527581835,São Paulo
ubirata,-24.542406514835776,-52.98993654284086,Paraná
ubiratã,-24.54245000593271,-52.98906727541188,Paraná
ubiretama,-28.04483152138551,-54.68043634240696,Rio Grande do Sul
ubá,-21.119405121930956,-42.941209198115594,Minas Gerais
uchoa,-20.954053066740034,-49.17415232102766,São Paulo
uibai,-11.328784806922576,-42.1341108507249,Bahia
uibaí,-11.319987010767194,-42.136795454675976,Bahia
uirapuru,-14.284240653466394,-49.918222594041055,Goiás
uirauna,-6.518928992394477,-38.411474944369274,Paraïba
uiraúna,-6.519080477522598,-38.413983159950746,Paraïba
ulianopolis,-3.7500223508425736,-47.4995301247261,Pará
ulianópolis,-3.7480788975905766,-47.50298055288714,Pará
umari,-6.643561705691393,-38.71508501568524,Ceará
umarizal,-5.988403705719064,-37.81562843953313,Rio Grande do Norte
umbauba,-11.381307121644946,-37.661297152884394,Sergipe
umbaúba,-11.382172426892046,-37.658817673914676,Sergipe
umburanas,-10.731455413955143,-41.32330803113113,Bahia
umburatiba,-17.261703202767414,-40.59270094037251,Minas Gerais
umbuzeiro,-7.695612971891798,-35.6652128785068,Paraïba
umirim,-3.6759334000428243,-39.340456364390285,Ceará
umuarama,-23.76369629845646,-53.30627709706744,Paraná
una,-15.288028397291363,-39.079158922263105,Bahia
unai,-16.363893984354036,-46.89502468433822,Minas Gerais
unaí,-16.363294797112633,-46.89714778357735,Minas Gerais
uniao,-4.586032985094711,-42.862284182326924,Piauí
uniao da serra,-28.760060725611773,-52.01105466678753,Rio Grande do Sul
uniao da vitoria,-26.22979665285144,-51.08254572474219,Paraná
uniao de minas,-19.52065297545568,-50.334340845320284,Minas Gerais
uniao do oeste,-26.771817380455452,-52.85341516699504,Santa Catarina
uniao do sul,-11.53171610720236,-54.368310623642294,Mato Grosso
uniao dos palmares,-9.15750262296315,-36.027823409189565,Alagoas
uniao paulista,-20.888005829497892,-49.89523404714206,São Paulo
uniflor,-23.086973768419615,-52.15756037104218,Paraná
unistalda,-29.047378076761213,-55.153083990286035,Rio Grande do Sul
união,-4.586594345873326,-42.86296579669372,Piauí
união da serra,-28.754279999999994,-52.01395875,Rio Grande do Sul
união da vitória,-26.230294440330216,-51.083691426438854,Paraná
união de minas,-19.52636854636102,-50.332698847051724,Minas Gerais
união do oeste,-26.778027158907637,-52.8548753930181,Santa Catarina
união do sul,-11.523346127920117,-54.36943436548526,Mato Grosso
união dos palmares,-9.156366386388685,-36.02444464078861,Alagoas
união paulista,-20.88814276192798,-49.8974886455278,São Paulo
upanema,-5.642927647264124,-37.259991960665666,Rio Grande do Norte
urai,-23.20270784834166,-50.79347063645566,Paraná
urandi,-14.768415571576357,-42.65584924472296,Bahia
urania,-20.246753391237686,-50.64471742167502,São Paulo
uraí,-23.201519816366595,-50.79474148092677,Paraná
urbano santos,-3.208318710870564,-43.403096500833485,Maranhão
uru,-21.78357829413162,-49.28167130217361,São Paulo
uruacu,-14.518914503258804,-49.14236015983243,Goiás
uruana,-15.514912961998895,-49.679422450375505,Goiás
uruana de minas,-16.059718645669523,-46.255281956297424,Minas Gerais
uruara,-3.7204419834309848,-53.73961125183501,Pará
uruará,-3.7185132331802975,-53.7411433393873,Pará
uruaçu,-14.515968535988296,-49.14059758359618,Goiás
urubici,-28.002167074021934,-49.586857912901706,Santa Catarina
uruburetama,-3.622250892797858,-39.50804077887798,Ceará
urucania,-20.352429245621725,-42.7474998237953,Minas Gerais
urucará,-2.532660369632215,-57.7574845849654,Amazonas
urucuca,-14.590771622630403,-39.285986375121986,Bahia
urucui,-7.237763017011758,-44.55521888062354,Piauí
urucuia,-16.058740765949942,-45.46035049108836,Minas Gerais
urucurituba,-3.0554118862721937,-58.07688811560058,Amazonas
urucânia,-20.35034285778439,-42.746200623946265,Minas Gerais
uruguaiana,-29.765154720951497,-57.0808672091093,Rio Grande do Sul
uruoca,-3.3207038949212935,-40.58027403996299,Ceará
urupa,-11.130663709917595,-62.369827953974166,Rondônia
urupema,-27.954555650557584,-49.87983509946278,Santa Catarina
urupes,-21.20371298748733,-49.292947707550155,São Paulo
urupá,-11.126506697830823,-62.36853269333275,Rondônia
urupês,-21.20607358048544,-49.29372247932287,São Paulo
urussanga,-28.523681116023674,-49.3184374684408,Santa Catarina
urutai,-17.464965632874208,-48.20229456191305,Goiás
urutaí,-17.464928383864134,-48.20086685703957,Goiás
uruçuca,-14.58886366207256,-39.285594509523904,Bahia
uruçuí,-7.236958650289202,-44.554825111626954,Piauí
urânia,-20.24502335193128,-50.63677296350178,São Paulo
utinga,-12.080262780117183,-41.09561826538263,Bahia
vacaria,-28.505974693406692,-50.93824129882796,Rio Grande do Sul
valao do barro,-22.345766968364543,-41.75767926461165,Rio de Janeiro
vale de sao domingos,-15.288875251949033,-59.08627633246929,Mato Grosso
vale de são domingos,-15.291690665428419,-59.06107147549634,Mato Grosso
vale do anari,-9.857774450657173,-62.174361160538226,Rondônia
vale do paraiso,-10.430236206247534,-62.13185635258785,Rondônia
vale do paraíso,-10.396238999951976,-62.121371124985316,Rondônia
vale do sol,-29.607198255806324,-52.68086189266143,Rio Grande do Sul
vale dos vinhedos,-29.175192373228015,-51.56925812204669,Rio Grande do Sul
vale real,-29.39030738430362,-51.24721167056778,Rio Grande do Sul
vale verde,-29.78256549402903,-52.18555139146929,Rio Grande do Sul
valenca,-22.246146949606604,-43.709245436400515,Rio de Janeiro
valenca,-13.367279721593324,-39.071764790048796,Bahia
valenca do piaui,-6.402656384718884,-41.7386957004259,Piauí
valente,-11.41090788475522,-39.46279777573435,Bahia
valentim gentil,-20.421792359655733,-50.08289205067882,São Paulo
valença,-22.2454394837796,-43.71111969288956,Rio de Janeiro
valença,-13.366854644746534,-39.07289860290522,Bahia
valença do piauí,-6.405733061161586,-41.737307247506806,Piauí
valinhos,-22.970891180445857,-46.99698053847307,São Paulo
valparaiso,-21.22588853531294,-50.86720792729442,São Paulo
valparaiso de goias,-16.070054725777442,-47.987237447916236,Goiás
valparaíso,-21.226329274937772,-50.86494688962422,São Paulo
valparaíso de goiás,-16.070417505206358,-47.98850903560046,Goiás
vanini,-28.475478880500795,-51.844427950983686,Rio Grande do Sul
vargeao,-26.85817354487588,-52.151806249843034,Santa Catarina
vargem,-22.89454965781109,-46.41063286982592,São Paulo
vargem,-27.49211264737203,-50.97610178190739,Santa Catarina
vargem alegre,-22.501226210483846,-43.928305869206724,Rio de Janeiro
vargem alegre,-19.605031024290255,-42.29861455152772,Minas Gerais
vargem alta,-20.644842999268597,-41.00717001967551,Espírito Santo
vargem bonita,-20.329635270550856,-46.37111347117857,Minas Gerais
vargem bonita,-26.986916454627178,-51.753540526265894,Santa Catarina
vargem grande,-3.544078339355614,-43.91826140002697,Maranhão
vargem grande do rio pardo,-15.398262506297822,-42.30841555977145,Minas Gerais
vargem grande do soturno,-21.02924983357346,-42.518900175452444,Espírito Santo
vargem grande do sul,-21.83491864103435,-46.89918572591988,São Paulo
vargem grande paulista,-23.622633411415183,-47.012704172183945,São Paulo
vargeão,-26.829918076536632,-52.13308124380722,Santa Catarina
varginha,-21.56132709360479,-45.436518686602305,Minas Gerais
varjao,-17.047354663099384,-49.630990964380764,Goiás
varjao de minas,-18.38425843202756,-46.0353629433401,Minas Gerais
varjota,-4.180568412190748,-40.42480973254835,Ceará
varjão de minas,-18.380516642434365,-46.03258145643358,Minas Gerais
varre-sai,-20.928432538187,-41.86768974778266,Rio de Janeiro
varzea,-6.3444062090216455,-35.37236503393552,Rio Grande do Norte
varzea,-6.770676735870481,-36.990989795635116,Paraïba
varzea alegre,-6.793328159503984,-39.29956867247118,Ceará
varzea branca,-9.235755023896626,-42.964545653775986,Piauí
varzea da palma,-17.59899123288816,-44.75026728395918,Minas Gerais
varzea da roca,-11.606641309622121,-40.13168088888894,Bahia
varzea do poco,-11.52730133892288,-40.317077343033866,Bahia
varzea grande,-6.547716498752716,-42.2502604118364,Piauí
varzea grande,-15.501499431612231,-56.00415171429634,Mato Grosso
varzea nova,-7.129675452565873,-34.95275602891304,Paraïba
varzea nova,-11.257017280796754,-40.94425103635926,Bahia
varzea paulista,-23.214140993260514,-46.83343176734841,São Paulo
varzedo,-12.975892569775619,-39.3952733205886,Bahia
varzelandia,-15.701578461275211,-44.02407008433625,Minas Gerais
varzelândia,-15.706715376639936,-44.02006633694696,Minas Gerais
vassouras,-22.40707040376577,-43.66682016186038,Rio de Janeiro
vau-acu,-20.52050566008078,-42.899047008344766,Minas Gerais
vazante,-17.987237146966546,-46.903807574561995,Minas Gerais
venancio aires,-29.610956865708374,-52.193951448287386,Rio Grande do Sul
venda branca,-21.94854676332669,-47.11780277213674,São Paulo
venda nova do imigrante,-20.338855213802326,-41.132931621244055,Espírito Santo
venda nova do imigrante-es,-20.33847648967304,-41.132850063242316,Espírito Santo
venha-ver,-6.320036249999996,-38.490397875,Rio Grande do Norte
ventania,-24.228020510121077,-50.256388133963505,Paraná
venturosa,-8.577258452434604,-36.87303335441732,Pernambuco
venâncio aires,-29.61194378593294,-52.18985829989289,Rio Grande do Sul
vera,-12.288099376976312,-55.29699062887612,Mato Grosso
vera cruz,-29.71618476628732,-52.50603847584622,Rio Grande do Sul
vera cruz,-6.049652331788173,-35.43237540007776,Rio Grande do Norte
vera cruz,-22.22217393101984,-49.822674319538606,São Paulo
vera cruz,-12.985503950452639,-38.64129637476196,Bahia
vera cruz de minas,-19.699756290442576,-44.04531731807073,Minas Gerais
vera cruz do oeste,-25.061332342791246,-53.87779981503512,Paraná
vera mendes,-7.60477358952083,-41.48049691640328,Piauí
veranopolis,-28.936257310475323,-51.54937657709057,Rio Grande do Sul
veranópolis,-28.938987433367803,-51.550433073217285,Rio Grande do Sul
verdejante,-7.933783221794745,-38.9706019046886,Pernambuco
verdelandia,-15.592261374719856,-43.60898013101479,Minas Gerais
verdelândia,-15.586714190520878,-43.615001237995,Minas Gerais
vere,-25.87785062107362,-52.913247459729334,Paraná
vereda,-17.256416719034622,-40.020705271032554,Bahia
veredas,-18.133329999999944,-45.766669999999976,Minas Gerais
veredinha,-17.401380094377792,-42.733276291006185,Minas Gerais
verissimo,-19.66848928256606,-48.30944804831936,Minas Gerais
vermelho,-19.955069241247273,-43.943871774301655,Minas Gerais
vermelho novo,-20.036726729362115,-42.26711555969371,Minas Gerais
vermelho velho,-20.01664366217423,-42.30350421695978,Minas Gerais
vertente do lerio,-7.784435999999946,-35.832882499999954,Pernambuco
vertentes,-7.9063776539818935,-35.98913305346115,Pernambuco
verê,-25.881118182576994,-52.90717676578992,Paraná
veríssimo,-19.668804520384672,-48.30925002319543,Minas Gerais
vespasiano,-19.73109725363684,-43.941465688797514,Minas Gerais
vespasiano correa,-29.06861523100013,-51.861191748420104,Rio Grande do Sul
viadutos,-27.569671772043666,-52.021406031142995,Rio Grande do Sul
viamao,-30.076596374990327,-51.06469323950282,Rio Grande do Sul
viamão,-30.077431932081968,-51.061296478226886,Rio Grande do Sul
viana,-3.211628210130476,-45.001725340475865,Maranhão
viana,-20.36137392139096,-40.43457262229895,Espírito Santo
