geolocation_city,latitude,longitude
carneirinho,-19.711556293391382,-50.72142741924669
carneiros,-9.48430048268659,-37.37451590142347
caroebe,0.8626790805309797,-59.64092950238196
carolina,-7.331741136185456,-47.468650883457435
carpina,-7.845769238796547,-35.253374127010126
carrancas,-21.4891348193248,-44.64257757939084
carrapateira,-7.037671455372667,-38.344700638194816
caruara,-18.432896286569697,-43.57730621812254
caruaru,-8.280838827967244,-35.971427841800576
carutapera,-1.2040726572700915,-46.02104434904004
carvalhopolis,-21.778374507705557,-45.84282812821215
carvalhos,-22.001572028993724,-44.46190009559517
carvalhópolis,-21.779779228010206,-45.84279839512811
casa branca,-21.78919038999746,-47.07232828087682
casa grande,-20.793551331647176,-43.93137006997755
casa nova,-9.217165815814731,-40.9804695215012
casca,-28.565730832865242,-51.97461945303223
cascalho rico,-18.605312312450106,-47.88337089557223
cascavel,-24.447416205682504,-53.08875663193512
caseara,-9.271498529261462,-49.95669759860167
caseiros,-28.270965774313773,-51.69684129876076
casimiro de abreu,-22.48761407412746,-42.19001955552339
casinhas,-7.754587487261022,-35.718990928214886
casserengue,-6.780540392896977,-35.819150183307066
cassia,-20.58193766012268,-46.92229967130651
cassia dos coqueiros,-21.28182125375187,-47.1688536049792
cassilandia,-19.107736240551983,-51.76052328560582
cassilândia,-19.116136604987965,-51.73291716318597
castanhal,-1.2920186637442292,-47.92688708882178
castanheira,-11.137907474880812,-58.61019611625611
castanheiras,-11.428080744522138,-61.95102518259382
castelandia,-18.089140556314895,-50.22158475331244
castelo,-20.605356378108795,-41.20519636049413
castelo do piaui,-5.318613129045991,-41.551434065809815
castelo do piauí,-5.323191492293218,-41.54829966516373
castelo dos sonhos,9.049062717536653,-25.170903455030523
castelândia,-18.088616254968382,-50.22165668705296
castilho,-20.86684715929091,-51.49176549174564
castro,-24.794469907209375,-50.000403661641805
castro alves,-12.766478986953373,-39.42239071000822
cataguarino,-21.29435692501821,-42.728764783740445
cataguases,-21.387342415899237,-42.694497666323876
catalao,-18.16749572318077,-47.94370036018741
catalão,-18.16757317016181,-47.94482963703035
catanduva,-21.136969013718122,-48.97216028148744
catanduvas,-26.688397182476564,-51.965903064138445
catarina,-6.13321403407986,-39.87786568296309
catas altas,-20.075592726735945,-43.40756665036379
catas altas da noruega,-20.691445478645058,-43.49812571455393
catende,-8.665425346706636,-35.72603676583346
catigua,-21.052751575607072,-49.05992372692448
catiguá,-21.050897318016336,-49.05938528233668
catingal,-14.045718833379512,-40.562250676629375
catingueira,-7.124193,-37.60752375
catole do rocha,-6.357868390636635,-37.715966957502125
catolândia,-12.313912429551806,-44.85954730196275
catolé do rocha,-6.342542189117103,-37.74399462672429
catu,-12.36384099378348,-38.38186888846312
catu de abrantes,-12.857008533226994,-38.28533203366099
catucaba,-23.246340095815523,-45.20372634808252
catuipe,-28.25233099037072,-54.01363959851671
catuji,-17.107739882418418,-41.662240080488665
catunda,-4.649576257363721,-40.19989030479977
catune,-20.92211345265376,-42.150434989863804
catuni,-16.240050839893893,-43.274954855461424
caturai,-16.446010677483436,-49.495446674302535
caturama,-13.33127591278641,-42.29352897039457
caturaí,-16.443507612119927,-49.49298655597644
catuti,-15.362600130691982,-42.96827364800461
catuípe,-28.25514375191825,-54.012135114241374
caucaia,-3.737584371922988,-38.65032917297564
cavalcante,-13.794652877169758,-47.458383628644775
caxambu,-21.980804817132228,-44.93169566840271
caxambu do sul,-27.15705278730277,-52.88536980002553
caxias,-4.865914904365275,-43.35559678001898
caxias do sul,-29.163658257979264,-51.17937527854717
caxingo,-3.42026003871809,-41.89405656910353
caçador,-26.779838073894236,-51.009670047653856
caçapava,-23.101386979138287,-45.70875939315736
caçapava do sul,-30.51147913688715,-53.492063554462064
caçarema,-16.04073692256279,-43.55496939242047
caçu,-18.56248157099837,-51.13629295879494
caém,-11.111341292896856,-40.39944830856469
ceara mirim,-5.650088359026337,-35.42715178368425
ceara-mirim,-5.63596765719896,-35.4218118614559
ceará-mirim,-5.64274515460203,-35.42734040708436
cedral,-19.95887117079389,-49.03193960099814
cedro,-6.931371659314862,-39.11329628370982
cedro de sao joao,-10.251665065397724,-36.88289550938358
cedro de são joão,-10.249084572265087,-36.88204479052135
cedro do abaete,-19.147111404098304,-45.714540087226354
ceilandia,-15.823495045038014,-48.11658874067232
ceilandia norte,-15.804338904288864,-48.146832143798996
ceilândia,-15.8277092813741,-48.117437998809976
celina,-19.851581656301253,-40.57072169300674
celso ramos,-27.633202051670853,-51.337239601534826
centenario,-16.481397350539844,-49.20375562637031
centenario do sul,-22.821187569318734,-51.594749272610315
centenário do sul,-22.822912558149095,-51.59652612314578
central,-11.136698466979885,-42.10666428467148
central de minas,-18.76592315062121,-41.30243983466087
central de santa helena,-18.276242309677663,-42.997849388042
central do maranhao,-2.1948150066912238,-44.82799173786903
centralina,-18.585274922169962,-49.20061955483061
centro do guilherme,-2.4675562050937696,-45.873422851492435
centro novo do maranhao,-2.182731091589331,-46.17464693976399
centro novo do maranhão,-2.1529060947544627,-46.14489747101203
cerejeiras,-13.19266482518763,-60.823111122927415
ceres,-15.303639303509012,-49.60722003897493
cerqueira cesar,-23.03428303546265,-49.16253214445101
cerqueira césar,-23.032865582090537,-49.161076116705715
cerquilho,-23.166261903785387,-47.746688703504226
cerrito,-31.851459616119794,-52.80916530934872
cerro azul,-24.828137537248146,-49.263724610399606
cerro branco,-29.665982595946495,-52.944619125189234
cerro cora,-6.044570927557558,-36.34963365998875
cerro corá,-6.046662465546478,-36.34893869199895
cerro grande,-27.608345624559224,-53.166188436745145
cerro grande do sul,-30.595087652628596,-51.75234557238618
cerro largo,-28.146638263140137,-54.73789166122703
cerro negro,-27.79675749987383,-50.873106458951035
cesario lange,-23.22641820653219,-47.95497531860453
cesário lange,-23.2246987551511,-47.95566072580809
ceu azul,-25.146703880722086,-53.84986221786718
cezarina,-16.979258470150114,-49.770815987506275
cha de alegria,-7.998261914144079,-35.21160652888707
cha grande,-8.239826122375147,-35.4619495356618
cha preta,-9.25672890896978,-36.297553015353174
chacara,-21.672828112287625,-43.220161943778166
chale,-20.045439401812278,-41.69087685460777
chalé,-20.043033173037227,-41.69355144956094
chapada,-28.061001781776675,-53.06614906485782
chapada da natividade,-11.61781043385302,-47.75103782717146
chapada do norte,-17.095485036819124,-42.534277326239774
chapada dos guimaraes,-15.420503378565499,-55.72550495658796
chapada dos guimarães,-15.415919057872353,-55.724751529698054
chapada gaucha,-15.31023550786734,-45.61427845708092
chapada gaúcha,-15.298975698361641,-45.62452193758812
chapadao do ceu,-18.39777856922308,-52.662005886865444
chapadao do lageado,-27.589140044912302,-49.54915653195186
chapadao do sul,-18.798850917854494,-52.629685771697815
chapadinha,-3.740761966508712,-43.36051089473438
chapadão do céu,-18.39434637460778,-52.666309426042474
chapadão do lageado,-27.591347999999947,-49.55531749999996
chapadão do sul,-18.79568584084427,-52.62651180249055
chapeco,-27.09668226891065,-52.62097613371527
chapecó,-27.096185969741722,-52.625193995731465
charqueada,-22.511338452260034,-47.77588446279595
charqueadas,-29.962705328773115,-51.61864268865858
charrua,-27.95372179010726,-52.02551148985606
chaval,-3.036271797499817,-41.2425001741348
chavantes,-23.039678343494334,-49.70849675119676
chaveslandia,-19.043290472034574,-50.48805214021181
chiador,-22.05702012002341,-43.09008428366405
chiapetta,-27.918803188580053,-53.940581538542354
chonim,-18.978562324421873,-44.04679218493516
chopinzinho,-25.854746637852465,-52.529928364679
chorozinho,-4.30979584870399,-38.492865173226576
chorrocho,-8.947945817737466,-39.07692245466618
chorrochó,-8.978551119519182,-39.09767808740854
chui,-33.69024618477329,-53.46160679056914
chupinguaia,-12.554058360685474,-60.90454041261205
chuvisca,-30.74918915031097,-51.98089791935577
chuí,-33.6891290484176,-53.456267397467585
chácara,-21.694181553675648,-43.22032582660687
chã de alegria,-7.995878641438448,-35.209787545021
chã grande,-8.242670310796774,-35.45989218142657
chã preta,-9.257274856621232,-36.29757991509285
cianorte,-23.661548233399802,-52.61100936204495
cicero dantas,-10.593016677890782,-38.38518647881569
cidade gaucha,-23.382308468418294,-52.94056181099697
cidade gaúcha,-23.38463582905094,-52.942832748468504
cidade ocidental,-16.096685465717755,-47.92281360763091
cidelandia,-5.173429220943391,-47.78618987724099
cidreira,-30.181172662096817,-50.21367392192425
cipo,-11.100413846142967,-38.516514070456566
cipolandia,-20.126883258376388,-55.389101299112504
cipotanea,-20.90638367947863,-43.36715239284448
cipotânea,-20.90526811520288,-43.361573155446145
cipó,-11.100652452258467,-38.514675024396475
ciriaco,-28.343838265612323,-51.87462260801716
ciríaco,-28.34232470577903,-51.87602253753121
cisneiros,-21.440712113251724,-42.360000709571196
claraval,-20.401546767101205,-47.28560867100957
claro dos pocoes,-17.040371816146216,-44.20595585514116
claro dos poções,-17.081945429134283,-44.20749588686254
claudia,-11.50373156162008,-54.87558881032882
claudio,-20.43620767423485,-44.760946085949044
claudio manuel,-20.21334359818413,-43.19984080209576
clementina,-21.560184913176553,-50.445800319817664
clevelandia,-26.4074401329755,-52.356531123626155
clevelandia do norte,-11.294461691231309,-52.108398143864584
clevelândia,-26.407650468926036,-52.35859634203166
clevelândia do norte,-26.404507712327838,-52.35250400618206
cláudia,-11.505864169495306,-54.87578617838364
cláudio,-20.4428689435158,-44.76821375100264
coaraci,-14.635923437679326,-39.554724756076475
coari,-4.09374263540589,-63.14117324221791
cocais,-19.85903508686147,-43.45101235762643
cocal,-3.470379266072461,-41.55482822863676
cocal de telha,-4.555008734167915,-41.96958843186378
cocal do sul,-28.598869452541056,-49.325241038079895
cocal dos alves,-3.6046349828890483,-41.45246369082782
cocalinho,-14.39272352478302,-51.002328273511665
cocalzinho de goias,-15.760557738191096,-48.74092489632617
cocalzinho de goiás,-15.781375861689263,-48.77122574351882
cocos,-14.180373776936616,-44.53533989742621
codajas,-3.83857806258407,-62.06891300381548
codajás,-3.840396324928962,-62.06434319442474
codo,-4.462286542626589,-43.89160738921905
codó,-4.459216395971513,-43.89156225722527
coelho neto,-4.254609679921668,-43.015046128566674
coimbra,-20.8580086858265,-42.80168356427292
coite do noia,-9.636905726170335,-36.579648529187374
coivaras,-5.090599187693916,-42.20321237693925
colares,-0.9301039641331698,-48.27792533211408
colatina,-19.529844275091957,-40.63956105804315
colider,-10.807436827208901,-55.457500080397686
colina,-20.71615282762481,-48.5352546233584
colinas,-6.738198769133687,-44.47819791797913
colinas do sul,-14.152288777671899,-48.07454166273169
colinas do tocantins,-8.057911121232676,-48.47981127603574
colmeia,-8.742396456458385,-48.7537200662305
colméia,-8.73707931770071,-48.74958449764157
colniza,-9.447975813043977,-59.269433561058136
colombia,-20.177483522110922,-48.68785735639775
colombo,-25.351423377485197,-49.18943188648105
colonia,-21.6775884564625,-41.88789198252017
colonia castrolanda,-23.702852723394397,-46.401558774842776
colonia do gurgueia,-8.168288712678539,-43.77313959553395
colonia do piaui,-7.22707753088996,-42.17773119428683
colonia leopoldina,-8.918538467996154,-35.72934489568078
colonia nova,-31.666939999999954,-54.070829999999944
colonia vitoria,-26.21860272435942,-51.07472574950486
colonia z-3,-31.69806067785534,-52.15608346812286
colorado,-23.93386711978066,-52.17001700239506
colorado do norte,-10.477499999999964,-56.07805999999994
colorado do oeste,-13.122241076506384,-60.54217610290952
coluna,-18.232094722880387,-42.839864768666565
colíder,-10.792124569514042,-55.45870997098815
colômbia,-20.197082341313884,-48.68437594991493
colônia,-21.675613920706972,-41.87254878961147
colônia do gurguéia,-8.1817722514856,-43.794853794211875
colônia do piauí,-7.223451314269965,-42.1821822880808
colônia leopoldina,-8.919942238081635,-35.73130767687118
colônia nova,-31.666939999999954,-54.070829999999944
colônia vitória,-26.227576948358372,-51.09859512870409
colônia z-3,-31.698243901149368,-52.156108894689055
combinado,-12.815404808095106,-46.550130269666916
comendador gomes,-19.695749118701716,-49.08330142634497
comendador levy gasparian,-22.03394176340095,-43.212766283950224
comendador venancio,-21.180642994286757,-42.10448547736673
comercinho,-16.297166787618565,-41.79417306527857
comodoro,-13.658483691777995,-59.78450051842196
conceicao,-7.5571781110505105,-38.50636918995583
conceicao da aparecida,-21.096650837525882,-46.20421646352761
conceicao da barra,-18.576328381214005,-39.73718423655697
conceicao da barra de minas,-21.129736893317695,-44.47664541261899
conceicao da feira,-12.486653519372721,-38.99291232888439
conceicao da ibitipoca,-16.975562820475375,-41.42995619322306
conceicao das alagoas,-19.920810911424535,-48.37505997564954
conceicao das pedras,-22.15754767756485,-45.45259621596964
conceicao de ipanema,-19.93300201793663,-41.69344462349187
conceicao de jacarei,-23.030248688088022,-44.16385541065653
conceicao de macabu,-22.08743751289857,-41.86767159399782
conceicao do almeida,-12.779262340305587,-39.166855658935155
conceicao do araguaia,-8.25981641791469,-49.29800317727041
conceicao do caninde,-7.903116545431383,-41.56501653036158
conceicao do capim,-19.4973472240845,-41.08406894440443
conceicao do castelo,-20.3624248011177,-41.248641003115324
conceicao do coite,-11.572120889376585,-39.277837374690016
conceicao do jacuipe,-12.331604688704575,-38.766655012325195
conceicao do lago-acu,-3.8361503215323065,-44.88189430686986
conceicao do mato dentro,-19.022922559503414,-43.42363422446116
conceicao do para,-19.752153742737406,-44.89661708542613
conceicao do rio verde,-21.8814762257455,-45.08692506453267
conceicao do tocantins,-12.204695155750711,-47.299490808094184
conceicao dos ouros,-22.41398663794722,-45.796546027221744
conceição,-11.177782774564395,-40.8543212937127
conceição da aparecida,-21.095489189236616,-46.20563326580405
conceição da barra,-18.58078557561861,-39.73970687236902
conceição da barra de minas,-21.12875239735494,-44.473470462766585
conceição da feira,-12.50951550930085,-38.99480080180163
conceição das alagoas,-19.923302356367245,-48.37757828039568
conceição das pedras,-22.162686903075855,-45.44568069617244
conceição de jacareí,-23.02849668035382,-44.16443113666233
conceição de macabu,-22.09272555106657,-41.86474537741981
conceição de tronqueiras,-19.93140931185132,-41.6919104306997
conceição do almeida,-12.774017848094728,-39.170860082143655
conceição do araguaia,-8.253427035914315,-49.29839955041164
conceição do capim,-19.56105812538239,-41.22637656541747
conceição do castelo,-20.35708117171962,-41.25395419465878
conceição do coité,-11.588382360150538,-39.27202718793681
conceição do jacuípe,-12.263177298130028,-38.811714301415236
